label_id,alert_uid,scenario_id,campaign_id,run_id,agent_name,timestamp,label,event_role,simulation_type,execution_mode,tool,atomic_test_id,caldera_operation_id,caldera_ability_id,mitre_tactic,mitre_technique_id,rule_id,rule_description,confidence,ground_truth_summary,notes
LBL-BG-0076,ALERT-7636FCB1C791FE3C,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:10:52.459-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,2901,New dpkg (Debian Package) requested to install.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0077,ALERT-AF0E26EFBA921470,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:10:52.949-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,2901,New dpkg (Debian Package) requested to install.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0078,ALERT-EE09DE0A3A0AC074,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:10:54.459-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,2901,New dpkg (Debian Package) requested to install.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0079,ALERT-547450A468E3935B,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:10:56.482-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,2901,New dpkg (Debian Package) requested to install.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0080,ALERT-865E9154E798E238,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:10:58.461-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,2901,New dpkg (Debian Package) requested to install.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0081,ALERT-61B62623C112DF24,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:13:20.998-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,5501,PAM: Login session opened.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0082,ALERT-59573A867DC503F0,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:14:52.534-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,2903,Dpkg (Debian Package) removed.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0083,ALERT-966D70751144C920,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:16:21.105-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,5501,PAM: Login session opened.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0084,ALERT-EB5403D7C17B21EA,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:25:40.743-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,19010,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure all AppArmor Profiles are in enforce or complain mode.: Status changed from failed to passed,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0085,ALERT-7F8AAF4981020732,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:25:41.497-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,19014,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure sshd access is configured.: Status changed from 'not applicable' to failed,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0086,ALERT-860A440827EC58D6,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:25:41.513-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,19014,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure sshd Banner is configured.: Status changed from 'not applicable' to failed,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0087,ALERT-F6A98F702A60D9A8,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:25:41.529-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,19015,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure sshd Ciphers are configured.: Status changed from 'not applicable' to passed,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0088,ALERT-D37CB85AD7C333AF,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:25:41.543-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,19014,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure sshd ClientAliveInterval and ClientAliveCountMax are configured.: Status changed from 'not applicable' to failed,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0089,ALERT-53BC3BF6D8B7BABB,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:25:41.561-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,19014,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure sshd DisableForwarding is enabled.: Status changed from 'not applicable' to failed,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0090,ALERT-AFB1BBF37EF8AF53,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:25:41.578-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,19015,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure sshd GSSAPIAuthentication is disabled.: Status changed from 'not applicable' to passed,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0091,ALERT-90580735AD79B8C6,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:25:41.594-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,19015,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure sshd HostbasedAuthentication is disabled.: Status changed from 'not applicable' to passed,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0092,ALERT-90D51FDCA3FD4AB6,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:25:41.610-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,19015,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure sshd IgnoreRhosts is enabled.: Status changed from 'not applicable' to passed,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0093,ALERT-2543822FAFC9B86F,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:25:41.627-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,19015,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure sshd KexAlgorithms is configured.: Status changed from 'not applicable' to passed,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0094,ALERT-95EED7FB68677887,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:25:41.643-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,19014,CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Ensure sshd LoginGraceTime is configured.: Status changed from 'not applicable' to failed,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0095,ALERT-E2618EAE3F6920A9,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:25:42.348-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,550,Integrity checksum changed.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0096,ALERT-BA2EC88435DD56F0,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:25:42.436-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,550,Integrity checksum changed.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0097,ALERT-510D32DE9478102A,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:25:42.451-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,554,File added to the system.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0098,ALERT-8E06F2A360F466B7,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:25:42.502-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,554,File added to the system.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0099,ALERT-B7C35FE8E597B39C,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:25:42.567-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,554,File added to the system.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0100,ALERT-BC76A0940FE7170F,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:25:42.617-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,550,Integrity checksum changed.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0101,ALERT-6CFD6CFBCCBEE5AD,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:25:42.768-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,554,File added to the system.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0102,ALERT-01F27AC06BE42724,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:25:42.994-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,554,File added to the system.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0103,ALERT-4479E3A593C128DF,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:25:43.016-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,550,Integrity checksum changed.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0104,ALERT-2B3FCB1BB0DB3F2A,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:25:43.041-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,550,Integrity checksum changed.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0105,ALERT-35D66AACEA6D218B,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:25:45.091-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,19004,SCA summary: CIS Ubuntu Linux 24.04 LTS Benchmark v1.0.0.: Score less than 50% (48),medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0106,ALERT-745919FB04CAD458,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:27:54.456-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,23504,CVE-2024-52616 affects avahi-daemon,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0107,ALERT-610DAEDD6FC88ACA,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:27:54.468-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,23504,CVE-2024-52615 affects avahi-daemon,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0108,ALERT-247014EF7AF7F841,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:27:54.478-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,23504,CVE-2026-34933 affects avahi-daemon,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0109,ALERT-E7D4071564EFBAA9,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:27:54.489-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,23504,CVE-2026-24401 affects avahi-daemon,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0110,ALERT-22A93C2D853B426B,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:27:54.499-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,23504,CVE-2025-59529 affects avahi-daemon,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0111,ALERT-C08C0D6EAEBBF700,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:27:56.449-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,23503,CVE-2025-12199 affects dnsmasq-base,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0112,ALERT-419AC86DCA4CC757,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:27:56.459-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,23503,CVE-2025-12200 affects dnsmasq-base,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0113,ALERT-FB3F72F7A38FCD3F,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:27:56.469-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,23505,CVE-2025-12198 affects dnsmasq-base,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0114,ALERT-8B28ADEA87312E01,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:27:57.762-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,23503,CVE-2022-0987 affects gir1.2-packagekitglib-1.0,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0115,ALERT-E3C7D4AB3AA4028D,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:27:57.772-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,23503,CVE-2024-0217 affects gir1.2-packagekitglib-1.0,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0116,ALERT-F9C8D97132042D51,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:27:57.862-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,23505,CVE-2016-2568 affects gir1.2-polkit-1.0,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0117,ALERT-403E4C2124DBC2B0,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:27:57.988-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,23505,CVE-2025-14523 affects gir1.2-soup-3.0,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0118,ALERT-44F3A547F1FB6624,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:27:58.009-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,23503,CVE-2026-3633 affects gir1.2-soup-3.0,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0119,ALERT-C5EBABDCF486433B,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:27:58.041-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,23505,CVE-2025-32049 affects gir1.2-soup-3.0,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0120,ALERT-99B93B29E0B201CA,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:27:58.062-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,23505,CVE-2026-0719 affects gir1.2-soup-3.0,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0121,ALERT-62002B40A539644B,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:28:01.304-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,23506,CVE-2026-5121 affects libarchive13t64,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0122,ALERT-A01C2B61CDD7466E,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:28:10.586-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,23508,"CVE-2026-6409 affects libprotobuf32t64 (Missing information, CVE awaiting analysis)",medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0123,ALERT-EC4FF41D5F6DC28A,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:28:10.787-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,23508,"CVE-2025-13462 affects libpython3.12-minimal (Missing information, CVE awaiting analysis)",medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0124,ALERT-F376FE5A13222D1F,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:28:10.797-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,23508,"CVE-2026-2297 affects libpython3.12-minimal (Missing information, CVE awaiting analysis)",medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0125,ALERT-E2BEA277E749DAB3,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:28:10.883-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,23508,"CVE-2025-13462 affects libpython3.12-stdlib (Missing information, CVE awaiting analysis)",medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0126,ALERT-9E33679519C9A2D1,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:28:10.894-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,23508,"CVE-2026-2297 affects libpython3.12-stdlib (Missing information, CVE awaiting analysis)",medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0127,ALERT-A25713CB922D2FB5,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:28:14.721-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,23506,CVE-2026-31436 affects linux-image-6.17.0-23-generic,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0128,ALERT-26B79991429AC34B,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:28:14.953-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,23506,CVE-2026-31414 affects linux-image-6.17.0-23-generic,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0129,ALERT-18DF8BD68916DA62,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:28:15.141-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,23506,CVE-2026-23455 affects linux-image-6.17.0-23-generic,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0130,ALERT-DD2C9846BEE026D5,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:28:15.183-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,23506,CVE-2026-23450 affects linux-image-6.17.0-23-generic,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0131,ALERT-19264E104D26BA3B,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:28:28.302-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,23502,The CVE-2025-68471 that affected avahi-daemon was solved due to an update in the agent or feed.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0132,ALERT-5C5DEFA953060384,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:28:28.313-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,23502,The CVE-2024-52615 that affected avahi-daemon was solved due to an update in the agent or feed.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0133,ALERT-7122C9D9473EA7FD,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:28:28.324-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,23502,The CVE-2025-68468 that affected avahi-daemon was solved due to an update in the agent or feed.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0134,ALERT-8275492D00BF2DA0,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:28:28.334-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,23502,The CVE-2025-59529 that affected avahi-daemon was solved due to an update in the agent or feed.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0135,ALERT-DD025BD07F680F9F,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T06:28:28.345-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,23502,The CVE-2025-68276 that affected avahi-daemon was solved due to an update in the agent or feed.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0136,ALERT-7A22D2133BD97535,,,BACKGROUND-SAMPLE,safesoc-lnx-01,2026-05-14T09:00:29.543-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,52002,Apparmor DENIED,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0137,ALERT-29DE872A76258150,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:15.619-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,61104,Service startup type was changed,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0138,ALERT-8047DE06835642B9,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:15.839-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,60646,License activation (slui.exe) failed.,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0139,ALERT-FB4C9DBECC0480B6,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:16.226-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,92052,Windows command prompt started by an abnormal process,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0140,ALERT-6FDE5244EC959737,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:16.321-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,92032,Suspicious Windows cmd shell execution,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0141,ALERT-4BD3B8940EF1DD82,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:16.466-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,92021,Powershell was used to delete files or directories,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0142,ALERT-60B34C5081741F5E,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:16.479-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,92032,Suspicious Windows cmd shell execution,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0143,ALERT-3866F0CF01C5269D,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:17.669-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,92066,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0144,ALERT-4D7B7690A70C0040,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:18.752-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,594,Registry Key Integrity Checksum Changed,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
LBL-BG-0145,ALERT-80D9B407424BB2D2,,,BACKGROUND-SAMPLE,safesoc-win-01,2026-05-14T12:23:18.832-0400,unrelated_background,unrelated,background,background_sample,wazuh,,,,N/A,N/A,594,Registry Key Integrity Checksum Changed,medium,Stratified background alert sampled from raw Wazuh export and not correlated to a scenario run.,Automated background sample for Sprint 8; manual review recommended.
